Age,Income,SpendingScore,NumPurchases,LoyaltyLevel,LoyaltyLevel_Encoded,Age_scaled,Income_scaled,SpendingScore_scaled,NumPurchases_scaled,LoyaltyLevel_Encoded_scaled
71.0,16229.37,46.37987723,21.0,Platinum,4,0.92,-0.7901155897930294,-0.22248814909873577,1.0,1.0
22.0,27574.22,44.51119946,16.0,Gold,3,-1.04,-0.3554047022200626,-0.29204187843758184,0.16666666666666666,0.5
74.0,54534.96,54.40763166,27.0,Bronze,1,1.04,0.6776743790391861,0.07631149832412802,2.0,-0.5
34.0,45456.24,45.90152416,14.0,Bronze,1,-0.56,0.3297968461298532,-0.24029284528195516,-0.16666666666666666,-0.5
64.0,27854.4,48.64244456,11.0,Bronze,1,0.64,-0.3446687915222399,-0.13827352515009425,-0.6666666666666666,-0.5
40.0,84528.6,62.8363106,11.0,Silver,2,-0.32,1.8269678351839607,0.3900338870036876,-0.6666666666666666,0.0
48.0,91524.68,27.72293801,17.0,Bronze,1,0.0,2.095042965867176,-0.9169148296276016,0.3333333333333333,-0.5
31.0,36792.94,64.74746271,23.0,Gold,3,-0.68,-0.0021626625732923833,0.4611685463432186,1.3333333333333333,0.5
50.0,15000.0,72.82265463,14.0,Silver,2,0.08,-0.8372224729916243,0.7617338563072356,-0.16666666666666666,0.0
46.5,56569.43,82.68269987,11.0,Gold,3,-0.06,0.7556310077685722,1.1287328803774677,-0.6666666666666666,0.5
68.0,15000.0,7.132653517,18.0,Bronze,1,0.8,-0.8372224729916243,-1.683302217345048,0.5,-0.5
55.0,75968.42,46.34196686,20.0,Gold,3,0.28,1.4989596688719897,-0.223899204368107,0.8333333333333334,0.5
46.5,62429.45,10.69798851,11.0,Gold,3,-0.06,0.980174698993695,-1.5505975054430923,-0.6666666666666666,0.5
55.0,88177.42,1.298726205,14.0,Bronze,1,0.28,1.9667829742817882,-1.900445808260324,-0.16666666666666666,-0.5
67.0,41362.62,52.88186095,16.0,Silver,2,0.76,0.1729379027690819,0.019521052855041413,0.16666666666666666,0.0
48.0,30312.25,42.01696414,18.0,Bronze,1,0.0,-0.25048912806073836,-0.3848793762340427,0.5,-0.5
47.0,28997.05,55.99701904,15.0,Bronze,1,-0.04,-0.3008848370684349,0.1354698087711441,0.0,-0.5
48.0,27635.87,59.7225538,17.0,Bronze,1,0.0,-0.35304240336032694,0.2741372882582594,0.3333333333333333,-0.5
68.0,59310.07,74.95791916,21.0,Silver,2,0.8,0.8606465916606444,0.841210164941473,1.0,0.0
80.0,51851.32,51.07840851,15.0,Silver,2,1.28,0.5748429157473562,-0.04760493585260039,0.0,0.0
69.0,38565.48,108.4671123,10.0,Platinum,4,0.84,0.06575735722940108,2.0884499980683366,-0.8333333333333334,1.0
55.0,25308.85,56.1281971,18.0,Bronze,1,0.28,-0.4422089352756934,0.140352364462078,0.5,-0.5
52.0,91524.68,86.84958089,8.0,Platinum,4,0.16,2.095042965867176,1.2838276320275908,-1.1666666666666667,1.0
47.0,57307.53,3.34324399,12.0,Bronze,1,-0.04,0.7839134536464468,-1.8243471683935122,-0.5,-0.5
68.0,16336.29,76.99479059,15.0,Gold,3,0.8,-0.786018639361838,0.9170242011625214,0.0,0.5
48.0,28053.59,46.3847902,22.0,Bronze,1,0.0,-0.33703624797202475,-0.22230528429929533,1.1666666666666667,-0.5
22.0,57866.16,11.03305481,21.0,Bronze,1,-1.04,0.8053189850659798,-1.5381260611336927,1.0,-0.5
46.0,24348.62,58.41090218,14.0,Gold,3,-0.08,-0.47900293745061767,0.22531653209100477,-0.16666666666666666,0.5
21.0,43294.2,43.94088924,13.0,Bronze,1,-1.08,0.2469520022255039,-0.3132692956616108,-0.3333333333333333,-0.5
27.0,58419.1,61.60106497,15.0,Gold,3,-0.84,0.8265064876045408,0.34405702486334533,0.0,0.5
73.0,15000.0,70.22152915,10.0,Silver,2,1.0,-0.8372224729916243,0.664917818509399,-0.8333333333333334,0.0
34.0,34405.82,20.21699766,13.0,Silver,2,-0.56,-0.09363210059523024,-1.1962921261945876,-0.3333333333333333,0.0
50.0,35087.65,70.29837965,18.0,Silver,2,0.08,-0.06750580324675258,0.6677782575654891,0.5,0.0
34.0,29553.69,50.12958968,27.0,Gold,3,-0.56,-0.2795555582803843,-0.08292075602924899,2.0,0.5
48.0,42228.37,77.05682349,25.0,Bronze,1,0.0,0.2061116292543414,0.9193331169135254,1.6666666666666667,-0.5
51.0,50451.1,45.89703542,9.0,Gold,3,0.12,0.5211894184338246,-0.2404599198905606,-1.0,0.5
23.0,38988.63,40.59182215,11.0,Gold,3,-1.0,0.08197157884330505,-0.4379243376678616,-0.6666666666666666,0.5
70.0,30124.27,50.54108081,20.0,Bronze,1,0.88,-0.2576921278929059,-0.06760471645258319,0.8333333333333334,-0.5
48.0,49826.92,52.03721413,22.0,Bronze,1,0.0,0.4972721483240131,-0.011917399107276683,1.1666666666666667,-0.5
46.5,37217.22,36.74430397,9.0,Gold,3,-0.06,0.01409485827356393,-0.5811321407542172,-1.0,0.5
60.0,32359.08,40.07390538,13.0,Silver,2,0.48,-0.1720588900222472,-0.4572016274280054,-0.3333333333333333,0.0
50.0,18842.31,25.46248931,17.0,Silver,2,0.08,-0.6899932024036053,-1.0010505964185485,0.3333333333333333,0.0
40.0,16625.16,41.3070982,16.0,Bronze,1,-0.32,-0.7749497460672417,-0.411301172570618,0.16666666666666666,-0.5
72.0,18664.62,63.5262012,10.0,Silver,2,0.96,-0.6968019109905713,0.41571218469425975,-0.8333333333333334,0.0
48.0,41737.89,47.25291652,5.0,Bronze,1,0.0,0.18731746307878244,-0.1899929059628159,-1.6666666666666667,-0.5
50.0,34907.63,70.18130592,17.0,Silver,2,0.08,-0.07440379255299175,0.6634206766813814,0.3333333333333333,0.0
33.0,17324.17,46.29141065,13.0,Gold,3,-0.6,-0.74816514710627,-0.22578094824240677,-0.3333333333333333,0.5
25.0,50159.28,21.36964005,19.0,Bronze,1,-0.92,0.5100074873186893,-1.1533898248424712,0.6666666666666666,-0.5
21.0,72197.07,61.94549775,11.0,Silver,2,-1.08,1.3544494368417466,0.35687709729110595,-0.6666666666666666,0.0
21.0,26923.46,36.52753718,12.0,Platinum,4,-1.08,-0.3803404622518819,-0.589200379635932,-0.5,1.0
73.0,15206.97,45.33265422,15.0,Gold,3,1.0,-0.8292918161384286,-0.2614666540953203,0.0,0.5
42.0,25474.59,74.75144095,17.0,Gold,3,-0.24,-0.4358581256566729,0.8335248755013843,0.3333333333333333,0.5
50.0,55671.87,26.78259081,21.0,Silver,2,0.08,0.7212383887167565,-0.9519153287416581,1.0,0.0
46.5,47775.34,54.42272367,19.0,Gold,3,-0.06,0.41865990023550176,0.07687323539596112,0.6666666666666666,0.5
44.0,22897.51,49.189633,10.0,Bronze,1,-0.16,-0.5346064329632079,-0.11790671966650067,-0.8333333333333334,-0.5
49.0,77698.1,64.01851431,11.0,Bronze,1,0.04,1.5652373832549222,0.4340364850913825,-0.6666666666666666,-0.5
67.0,71263.53,67.10306731,19.0,Bronze,1,0.76,1.318678139558409,0.548846094290793,0.6666666666666666,-0.5
78.0,25172.24,55.27678008,20.0,Silver,2,1.2,-0.4474435443142741,0.10866192006643081,0.8333333333333334,0.0
68.0,25043.13,42.79250707,16.0,Gold,3,0.8,-0.4523907690633493,-0.35601302810818275,0.16666666666666666,0.5
36.0,26999.83,51.71680793,17.0,Bronze,1,-0.48,-0.3774141238266097,-0.0238431823916191,0.3333333333333333,-0.5
38.0,28179.04,76.71311794,16.0,Gold,3,-0.4,-0.3322292667562282,0.90654011258675,0.16666666666666666,0.5
22.0,58411.55,49.45420121,11.0,Gold,3,-1.04,0.826217187419772,-0.10805927246858006,-0.6666666666666666,0.5
50.0,44921.17,44.65487771,20.0,Silver,2,0.08,0.3092940845584206,-0.2866940553549649,0.8333333333333334,0.0
59.0,56305.04,57.76340515,17.0,Silver,2,0.44,0.7455001367949219,0.20121615807503573,0.3333333333333333,0.0
78.0,50857.48,50.77454041,12.0,Silver,2,1.2,0.5367610487763945,-0.05891515740144967,-0.5,0.0
39.0,85584.85,23.24581152,8.0,Bronze,1,-0.36,1.8674411226226615,-1.0835571738029905,-1.1666666666666667,-0.5
38.0,21382.05,54.78661601,9.0,Bronze,1,-0.4,-0.5926756856797557,0.0904176087123084,-1.0,-0.5
52.0,43922.38,23.06475182,21.0,Platinum,4,0.16,0.271022543956385,-1.090296365315914,1.0,1.0
18.0,15000.0,57.48961293,9.0,Bronze,1,-1.2,-0.8372224729916243,0.19102538560977456,-1.0,-0.5
22.0,18798.31,34.05714551,13.0,Bronze,1,-1.04,-0.6916791902353714,-0.6811503970945977,-0.3333333333333333,-0.5
29.0,34981.45,50.73749608,19.0,Gold,3,-0.76,-0.07157516478615161,-0.06029397794703733,0.6666666666666666,0.5
63.0,44761.48,57.81187812,15.0,Bronze,1,0.6,0.30317509826626826,0.2030203620366585,0.0,-0.5
51.0,34513.03,99.07806692,12.0,Gold,3,0.12,-0.08952403797151134,1.7389819776344746,-0.5,0.5
66.0,27348.14,64.85499924,9.0,Bronze,1,0.72,-0.36406761424291856,0.465171144769623,-1.0,-0.5
50.0,29890.35,77.29597619,20.0,Silver,2,0.08,-0.2666554522930583,0.9282345778467577,0.8333333333333334,0.0
62.0,72021.54,87.43495637,8.0,Bronze,1,0.56,1.3477234949301578,1.3056157906663681,-1.1666666666666667,-0.5
44.0,29970.95,59.78511834,15.0,Bronze,1,-0.16,-0.26356702912850505,0.27646599208897343,0.0,-0.5
50.0,87083.33,55.71379601,15.0,Silver,2,0.08,1.9248597373077687,0.1249280137718128,0.0,0.0
43.0,54014.54,28.66557782,16.0,Gold,3,-0.2,0.6577329747799212,-0.8818289976766166,0.16666666666666666,0.5
64.0,45650.45,47.66740135,13.0,Silver,2,0.64,0.33723856651183676,-0.17456543840061678,-0.3333333333333333,0.0
73.0,19994.28,35.53824541,13.0,Platinum,4,1.0,-0.6458521250727081,-0.6260226360529536,-0.3333333333333333,1.0
80.0,57966.42,41.978823,16.0,Bronze,1,1.28,0.80916073824809,-0.3862990209533327,0.16666666666666666,-0.5
65.0,28370.77,87.41326752,22.0,Silver,2,0.68,-0.3248825747793079,1.3048085137635288,1.1666666666666667,0.0
78.0,19985.86,52.29243018,16.0,Silver,2,1.2,-0.6461747618350596,-0.0024180470254947994,0.16666666666666666,0.0
52.0,46930.44,32.48200845,18.0,Platinum,4,0.16,0.386285102075068,-0.7397782988664615,0.5,1.0
43.0,18142.76,77.49066909,18.0,Bronze,1,-0.2,-0.7167984930334216,0.9354812083189522,0.5,-0.5
53.0,24806.95,69.10550952,14.0,Silver,2,0.2,-0.46144069192940596,0.6233786465194315,-0.16666666666666666,0.0
18.0,36132.28,70.15306985,12.0,Gold,3,-1.2,-0.027477769867259055,0.6623697068449,-0.5,0.5
25.0,91524.68,9.877395938,12.0,Bronze,1,-0.92,2.095042965867176,-1.5811406384361903,-0.5,-0.5
69.0,25759.07,88.97341915,13.0,Gold,3,0.84,-0.4249574479662004,1.3628786454591497,-0.3333333333333333,0.5
48.0,28879.63,38.82970516,11.0,Bronze,1,0.0,-0.30538412550493405,-0.5035117868008611,-0.6666666666666666,-0.5
64.0,52374.36,65.55909546,12.0,Gold,3,0.64,0.594884712918422,0.49137818736444366,-0.5,0.5
73.0,19552.38,100.4759958,8.0,Platinum,4,1.0,-0.6627848074103762,1.7910140446475462,-1.1666666666666667,1.0
31.0,45315.44,93.10665496,12.0,Gold,3,-0.68,0.3244016850682022,1.516721094616324,-0.5,0.5
45.0,66367.54,30.44875749,12.0,Silver,2,-0.12,1.1310740585482262,-0.8154575782051297,-0.5,0.0
48.0,31146.36,21.10965326,16.0,Bronze,1,0.0,-0.21852778009813967,-1.1630667478056718,0.16666666666666666,-0.5
19.0,60662.27,78.60693198,19.0,Platinum,4,-1.16,0.9124600631632349,0.9770294346469501,0.6666666666666666,1.0
43.0,42012.6,52.84111623,11.0,Silver,2,-0.2,0.19784377483479237,0.018004500738692843,-0.6666666666666666,0.0
31.0,25201.51,39.98237117,14.0,Bronze,1,-0.68,-0.4463219792270971,-0.46060860629284467,-0.16666666666666666,-0.5
76.0,32895.71,54.42272367,12.0,Gold,3,1.12,-0.1514963525185975,0.07687323539596112,-0.5,0.5
73.0,30035.08,46.74240845,15.0,Silver,2,1.0,-0.2611097018637061,-0.2089944377924993,0.0,0.0
24.0,34758.55,64.02648274,10.0,Bronze,1,-0.96,-0.08011622587025688,0.43433307663454396,-0.8333333333333334,-0.5
20.0,39197.14,51.33963616,16.0,Bronze,1,-1.12,0.08996124527061261,-0.03788182705577316,0.16666666666666666,-0.5
40.0,48732.43,64.44775857,13.0,Bronze,1,-0.32,0.45533358418788655,0.450013310823244,-0.3333333333333333,-0.5
35.0,46832.57,32.10934622,15.0,Silver,2,-0.52,0.38253492868654654,-0.7536490947288381,0.0,0.0
55.0,15000.0,78.48924026,15.0,Silver,2,0.28,-0.8372224729916243,0.9726488516648434,0.0,0.0
32.0,34590.9,63.95246741,9.0,Silver,2,-0.64,-0.08654022268833808,0.431578164946508,-1.0,0.0
46.5,17073.61,62.92594739,16.0,Gold,3,-0.06,-0.757766081450072,0.3933702423296585,0.16666666666666666,0.5
45.0,31638.7,27.64660146,9.0,Gold,3,-0.12,-0.19966234261878343,-0.9197561390403857,-1.0,0.5
50.0,34135.91,83.99264833,17.0,Silver,2,0.08,-0.10397448640595651,1.1774902435234307,0.3333333333333333,0.0
56.0,59164.33,49.72567801,20.0,Bronze,1,0.32,0.8550621401469722,-0.09795468184727876,0.8333333333333334,-0.5
74.0,35772.77,64.56097725,13.0,Gold,3,1.04,-0.0412534399899454,0.4542274035637065,-0.3333333333333333,0.5
34.0,41340.96,43.54351073,17.0,Silver,2,-0.56,0.17210793694098972,-0.3280600518708066,0.3333333333333333,0.0
61.0,53988.6,55.21778129,15.0,Silver,2,0.52,0.6567390083172845,0.10646593639452162,0.0,0.0
42.0,67095.76,55.94254704,9.0,Silver,2,-0.24,1.158977923522059,0.13344231596025383,-1.0,0.0
34.0,34149.15,0.0,11.0,Silver,2,-0.56,-0.10346715734021608,-1.948785469810339,-0.6666666666666666,0.0
30.0,38066.49,61.64896249,11.0,Platinum,4,-0.72,0.04663710568001639,0.34583981010088893,-0.6666666666666666,1.0
42.0,36497.96,89.30682923,15.0,Bronze,1,-0.24,-0.013465678269072861,1.375288443892811,0.0,-0.5
46.5,27686.51,60.79560518,11.0,Gold,3,-0.06,-0.35110198463758535,0.31407714650958085,-0.6666666666666666,0.5
27.0,24721.84,30.84583502,15.0,Bronze,1,-0.84,-0.4647019288467152,-0.8006780247200161,0.0,-0.5
52.0,15000.0,62.99923132,21.0,Platinum,4,0.16,-0.8372224729916243,0.3960979307058664,1.0,1.0
35.0,21198.16,71.1896106,14.0,Bronze,1,-0.52,-0.5997219652793795,0.7009506093052449,-0.16666666666666666,-0.5
51.0,15000.0,60.24933032,16.0,Bronze,1,0.12,-0.8372224729916243,0.2937443452278187,0.16666666666666666,-0.5
25.0,68022.87,48.51745787,13.0,Bronze,1,-0.92,1.1945028366745267,-0.1429256329381685,-0.3333333333333333,-0.5
57.0,39903.05,45.15701548,12.0,Silver,2,0.36,0.11701023777792954,-0.26800407300161805,-0.5,0.0
48.0,34099.24,45.07380489,16.0,Bronze,1,0.0,-0.1053796039921126,-0.27110123985825896,0.16666666666666666,-0.5
59.0,25368.34,63.95553802,18.0,Silver,2,0.44,-0.43992940309133516,0.43169245558573643,0.5,0.0
58.0,36860.27,21.8575201,15.0,Silver,2,0.4,0.00041728198836206345,-1.1352305265983857,0.0,0.0
23.0,23765.97,42.56253678,14.0,Bronze,1,-1.0,-0.5013288649546735,-0.3645727121604181,-0.16666666666666666,-0.5
69.0,39616.83,81.91219646,9.0,Bronze,1,0.84,0.10604288693229165,1.1000541073465255,-1.0,-0.5
43.0,41063.17,82.68390533,9.0,Gold,3,-0.2,0.16146360603675608,1.1287777485938695,-1.0,0.5
46.5,23607.23,20.43705824,16.0,Gold,3,-0.06,-0.5074114492368221,-1.1881012897297918,0.16666666666666666,0.5
76.0,23383.1,27.37172777,21.0,Gold,3,1.12,-0.5159996413444066,-0.9299871647118849,1.0,0.5
73.0,58753.13,44.58758841,12.0,Gold,3,1.0,0.8393058175010134,-0.2891986186535374,-0.5,0.5
76.0,35368.26,67.85179034,22.0,Bronze,1,1.12,-0.05675341584966488,0.5767141835967305,1.1666666666666667,-0.5
48.0,24575.12,13.45051292,13.0,Bronze,1,0.0,-0.4703239319075495,-1.4481462744790148,-0.3333333333333333,-0.5
50.0,30174.33,48.9038273,17.0,Bronze,1,0.08,-0.2557739335552194,-0.12854464377542785,0.3333333333333333,-0.5
70.0,21910.1,40.51641687,22.0,Gold,3,0.88,-0.5724419158033003,-0.44073098444240943,1.1666666666666667,0.5
39.0,35115.86,76.51929349,12.0,Platinum,4,-0.36,-0.06642485513915901,0.8993258065405282,-0.5,1.0
38.0,55039.93,16.46183052,16.0,Silver,2,-0.4,0.6970237716620699,-1.336062547329147,0.16666666666666666,0.0
48.0,35816.53,51.85081231,18.0,Bronze,1,0.0,-0.039576648455443494,-0.018855428736937418,0.5,-0.5
48.0,91524.68,42.12781125,14.0,Bronze,1,0.0,2.095042965867176,-0.380753555286896,-0.16666666666666666,-0.5
21.0,44832.1,79.39597853,14.0,Bronze,1,-1.08,0.3058811087362525,1.006398398657503,-0.16666666666666666,-0.5
50.0,40740.47,61.95305293,8.0,Silver,2,0.08,0.14909841800696325,0.357158307328097,-1.1666666666666667,0.0
79.0,23059.86,38.28368681,15.0,Bronze,1,1.24,-0.5283855210430438,-0.5238350405686542,0.0,-0.5
79.0,32232.59,67.06772887,14.0,Platinum,4,1.24,-0.17690572185952183,0.5475307683793507,-0.16666666666666666,1.0
41.0,24599.79,42.22342293,10.0,Silver,2,-0.28,-0.46937862918460244,-0.37719480962238683,-0.8333333333333334,0.0
72.0,15000.0,69.98659422,14.0,Platinum,4,0.96,-0.8372224729916243,0.6561733464576657,-0.16666666666666666,1.0
26.0,59108.56,45.25846018,17.0,Gold,3,-0.88,0.8529251505702087,-0.26422821751709513,0.3333333333333333,0.5
20.0,28121.08,71.09333158,11.0,Gold,3,-1.12,-0.3344501725455272,0.6973670246949945,-0.6666666666666666,0.5
48.0,24829.8,58.7216391,15.0,Silver,2,0.0,-0.46056512779404574,0.23688241679100122,0.0,0.0
57.0,40347.51,115.2098216,11.0,Silver,2,0.36,0.13404101395308218,2.3394192048474816,-0.6666666666666666,0.0
53.0,46922.37,48.94207989,12.0,Silver,2,0.2,0.38597587657956,-0.12712085079512725,-0.5,0.0
41.0,30934.04,57.65724583,9.0,Silver,2,-0.28,-0.22666343774451597,0.19726482054182598,-1.0,0.0
23.0,36268.29,40.41150517,20.0,Silver,2,-1.0,-0.022266151571838654,-0.44463588452921166,0.8333333333333334,0.0
52.0,52738.11,50.05370682,15.0,Platinum,4,0.16,0.6088228509594421,-0.08574517872567651,0.0,1.0
46.5,30330.32,0.0,14.0,Gold,3,-0.06,-0.24979672351255627,-1.948785469810339,-0.16666666666666666,0.5
21.0,42241.86,59.31168033,13.0,Gold,3,-1.08,0.20662853779639867,0.25884423849672,-0.3333333333333333,0.5
46.5,15841.33,76.85748426,23.0,Gold,3,-0.06,-0.8049844697529949,0.9119135462028226,1.3333333333333333,0.5
23.0,19522.84,57.93260009,17.0,Bronze,1,-1.0,-0.6639167183319754,0.20751373342547327,0.3333333333333333,-0.5
68.0,49156.77,23.72277084,18.0,Bronze,1,0.8,0.4715934041090588,-1.0658043541454205,0.5,-0.5
79.0,19019.51,33.96425695,16.0,Silver,2,1.24,-0.6832032695902206,-0.6846077859845586,0.16666666666666666,0.0
74.0,40825.77,1.396157457,15.0,Silver,2,1.04,0.1523669353262731,-1.896819336623776,0.0,0.0
46.5,33742.07,69.57848014,15.0,Gold,3,-0.06,-0.11906561021647308,0.6409830034700181,0.0,0.5
50.0,30265.58,29.86973415,14.0,Silver,2,0.08,-0.25227742469956826,-0.8370093049489195,-0.16666666666666666,0.0
50.0,23999.03,49.4258282,10.0,Silver,2,0.08,-0.49239849395305124,-0.1091153393249159,-0.8333333333333334,0.0
25.0,57220.64,46.92524855,15.0,Silver,2,-0.92,0.7805840108577616,-0.2021889783217166,0.0,0.0
43.0,86244.85,79.75454071,13.0,Bronze,1,-0.2,1.8927309400991514,1.019744379018187,-0.3333333333333333,-0.5
68.0,42196.65,51.70562636,12.0,Silver,2,0.8,0.20489618529925915,-0.024259369658278622,-0.5,0.0
62.0,42669.74,66.1778584,17.0,Gold,3,0.56,0.22302400310221762,0.5144090548283775,0.3333333333333333,0.5
61.0,25818.19,60.92927528,10.0,Bronze,1,0.52,-0.4226920934067912,0.31905245798668813,-0.8333333333333334,-0.5
22.0,19969.3,77.1882284,15.0,Silver,2,-1.04,-0.646809306346288,0.9242241161487416,0.0,0.0
50.0,35601.05,45.21752611,13.0,Silver,2,0.08,-0.047833390682464665,-0.26575181739676684,-0.3333333333333333,0.0
43.0,22317.47,87.39230661,27.0,Bronze,1,-0.2,-0.5568323507345158,1.3040283313884606,2.0,-0.5
48.0,15000.0,10.28675687,13.0,Bronze,1,0.0,-0.8372224729916243,-1.5659038865877293,-0.3333333333333333,-0.5
36.0,54269.79,67.14946996,11.0,Platinum,4,-0.48,0.6675136200994274,0.5505732392328049,-0.6666666666666666,1.0
37.0,55608.06,32.66760783,13.0,Silver,2,-0.44,0.7187933231816429,-0.7328701367160777,-0.3333333333333333,0.0
29.0,23637.28,40.14500894,17.0,Bronze,1,-0.76,-0.5062599961835366,-0.4545550942232634,0.3333333333333333,-0.5
64.0,41026.86,61.38828534,13.0,Bronze,1,0.64,0.16007228289649655,0.3361371913685423,-0.3333333333333333,-0.5
18.0,59932.62,61.228041,14.0,Gold,3,-1.2,0.8845014035848701,0.33017276473952406,-0.16666666666666666,0.5
31.0,40235.84,62.12856027,17.0,Silver,2,-0.68,0.1297620534718704,0.36369083541791375,0.3333333333333333,0.0
50.0,19998.7,22.27684112,14.0,Silver,2,0.08,-0.6456827599314261,-1.119623052051734,-0.16666666666666666,0.0
55.0,32323.61,78.98060463,14.0,Bronze,1,0.28,-0.17341802612208224,0.9909378391759073,-0.16666666666666666,-0.5
54.0,70502.59,31.98705764,10.0,Gold,3,0.24,1.2895205127242266,-0.7582007766352118,-0.8333333333333334,0.5
28.0,41089.72,34.6542582,17.0,Silver,2,-0.8,0.1624809464216059,-0.6589253698096365,0.3333333333333333,0.0
48.0,47551.38,62.75793476,17.0,Bronze,1,0.0,0.41007822217181283,0.38711667353351037,0.3333333333333333,-0.5
20.0,43080.02,44.2655765,20.0,Silver,2,-1.12,0.2387450732753302,-0.30118416778971885,0.8333333333333334,0.0
50.0,23676.64,56.16521681,17.0,Silver,2,0.08,-0.5047518034322113,0.14173026863093974,0.3333333333333333,0.0
23.0,26624.24,6.867986067,18.0,Gold,3,-1.0,-0.39180594586599593,-1.6931533583376988,0.5,0.5
67.0,43020.52,55.68648899,22.0,Platinum,4,0.76,0.23646515791191935,0.12391162394333498,1.1666666666666667,1.0
27.0,54635.32,54.35663759,21.0,Bronze,1,-0.84,0.6815199640118234,0.07441345693914045,1.0,-0.5
22.0,62940.96,39.80282924,16.0,Gold,3,-1.04,0.9997746907170276,-0.4672913051533304,0.16666666666666666,0.5
40.0,23645.95,8.518480805,19.0,Gold,3,-0.32,-0.505927779944868,-1.6317205815770264,0.6666666666666666,0.5
27.0,45096.52,45.74383477,15.0,Platinum,4,-0.84,0.31601312924706076,-0.24616217456266248,0.0,1.0
61.0,65743.89,49.2525228,21.0,Bronze,1,0.52,1.1071770969282069,-0.11556590939005894,1.0,-0.5
19.0,22169.2,42.65542019,11.0,Silver,2,-1.16,-0.5625137465485145,-0.3611155149577088,-0.6666666666666666,0.0
30.0,76372.16,13.27651071,17.0,Bronze,1,-0.72,1.5144301399446536,-1.4546227803876293,0.3333333333333333,-0.5
57.0,82410.69,81.89468015,18.0,Gold,3,0.36,1.745813960439062,1.0994021358272434,0.5,0.5
19.0,91524.68,37.22276944,23.0,Bronze,1,-1.16,2.095042965867176,-0.5633232609502026,1.3333333333333333,-0.5
50.0,40760.42,45.55590674,9.0,Silver,2,0.08,0.14986286021704795,-0.25315701098852883,-1.0,0.0
80.0,40872.48,1.810513576,17.0,Bronze,1,1.28,0.154156764681314,-1.881396659791258,0.3333333333333333,-0.5
48.0,54912.55,81.89710697,12.0,Bronze,1,0.0,0.6921428368891074,1.0994924640711727,-0.5,-0.5
34.0,54116.87,40.66900137,14.0,Silver,2,-0.56,0.6616540460259352,-0.4350516633819877,-0.16666666666666666,0.0
26.0,63779.27,51.96925634,18.0,Gold,3,-0.88,1.0318969738817494,-0.014446844155539998,0.5,0.5
50.0,53745.57,72.4147489,27.0,Silver,2,0.08,0.647426607800146,0.7465512682785974,2.0,0.0
32.0,34439.83,36.47391591,27.0,Gold,3,-0.64,-0.09232890863708558,-0.5911962075738783,2.0,0.5
41.0,66902.96,69.26489975,14.0,Bronze,1,-0.28,1.151590231386503,0.629311282469115,-0.16666666666666666,-0.5
55.0,21255.54,8.773490881,14.0,Silver,2,0.28,-0.5975232838751355,-1.6222288960175717,-0.16666666666666666,0.0
52.0,36421.92,61.01973315,19.0,Silver,2,0.16,-0.016379371785606688,0.3224193745881248,0.6666666666666666,0.0
66.0,79369.37,81.44484333,15.0,Bronze,1,0.72,1.629276948791185,1.0826588380114153,0.0,-0.5
50.0,19435.89,38.39166306,14.0,Silver,2,0.08,-0.6672484601949766,-0.5198160754008266,-0.16666666666666666,0.0
79.0,25880.94,72.37763241,18.0,Gold,3,1.24,-0.4202876448512613,0.745169761878236,0.5,0.5
77.0,50811.28,86.67845304,11.0,Silver,2,1.16,0.53499076155304,1.277458112171185,-0.6666666666666666,0.0
67.0,44221.04,44.90316324,10.0,Gold,3,0.76,0.28246656954354954,-0.27745266294926846,-0.8333333333333334,0.5
50.0,23446.75,43.24943428,20.0,Silver,2,0.08,-0.513560706674136,-0.33900582012288394,0.8333333333333334,0.0
48.0,29492.85,32.03412508,10.0,Bronze,1,0.0,-0.28188681963685347,-0.756448887660564,-0.8333333333333334,-0.5
26.0,20122.8,39.8053969,16.0,Bronze,1,-0.88,-0.6409275078877407,-0.46719573472832665,0.16666666666666666,-0.5
51.0,59292.76,33.69280219,18.0,Silver,2,0.12,0.8599833087204656,-0.694711556258864,0.5,0.0
48.0,31954.21,32.01777803,19.0,Bronze,1,0.0,-0.18757266032786324,-0.7570573383573305,0.6666666666666666,-0.5
52.0,88972.09,73.97670593,11.0,Bronze,1,0.16,1.9972330640606402,0.8046885984527168,-0.6666666666666666,-0.5
18.0,37818.37,34.20147949,12.0,Silver,2,-1.2,0.037129667025067,-0.6757781672000245,-0.5,0.0
57.0,32536.89,55.17043829,8.0,Silver,2,0.36,-0.16524558328664926,0.10470379084917762,-1.1666666666666667,0.0
48.0,30995.25,50.7646687,17.0,Bronze,1,0.0,-0.22431799876309788,-0.05928259059751722,0.3333333333333333,-0.5
39.0,32141.4,79.96189125,17.0,Gold,3,-0.36,-0.18039993164085683,1.027462137301052,0.3333333333333333,0.5
77.0,38384.56,39.93687536,12.0,Silver,2,1.16,0.05882488180842121,-0.4623019979013891,-0.5,0.0
48.0,91524.68,57.62296093,11.0,Bronze,1,0.0,2.095042965867176,0.1959887082589632,-0.6666666666666666,-0.5
46.5,30655.59,65.82139405,14.0,Gold,3,-0.06,-0.23733305846622607,0.5011411574322158,-0.16666666666666666,0.5
28.0,31157.91,79.79499215,16.0,Silver,2,-0.8,-0.21808520829230113,1.02125001501081,0.16666666666666666,0.0
31.0,37526.29,39.6449331,9.0,Silver,2,-0.68,0.02593777325456207,-0.4731683298397259,-1.0,0.0
